model,ens,exp,postprocess,table,varn,period,mean
CCSM4,r5i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.99
CCSM4,r6i1p1,rcp60,global_mean,Amon,tas,2041-2060,2.14
CESM1-CAM5,r1i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.93
CESM1-CAM5,r2i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.90
CESM1-CAM5,r3i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.89
CSIRO-Mk3-6-0,r1i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.62
CSIRO-Mk3-6-0,r2i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.66
CSIRO-Mk3-6-0,r3i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.68
CSIRO-Mk3-6-0,r4i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.59
CSIRO-Mk3-6-0,r5i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.60
CSIRO-Mk3-6-0,r6i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.70
CSIRO-Mk3-6-0,r7i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.67
CSIRO-Mk3-6-0,r8i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.63
CSIRO-Mk3-6-0,r9i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.67
CSIRO-Mk3-6-0,r10i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.69
FIO-ESM,r1i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.75
FIO-ESM,r2i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.54
FIO-ESM,r3i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.73
GFDL-CM3,r1i1p1,rcp60,global_mean,Amon,tas,2041-2060,2.18
GFDL-ESM2G,r1i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.36
GFDL-ESM2M,r1i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.41
GISS-E2-H,r1i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.99
GISS-E2-H,r1i1p2,rcp60,global_mean,Amon,tas,2041-2060,1.87
GISS-E2-H,r1i1p3,rcp60,global_mean,Amon,tas,2041-2060,2.16
GISS-E2-R,r1i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.58
GISS-E2-R,r1i1p2,rcp60,global_mean,Amon,tas,2041-2060,1.48
GISS-E2-R,r1i1p3,rcp60,global_mean,Amon,tas,2041-2060,1.76
HadGEM2-AO,r1i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.69
HadGEM2-ES,r1i1p1,rcp60,global_mean,Amon,tas,2041-2060,2.11
HadGEM2-ES,r2i1p1,rcp60,global_mean,Amon,tas,2041-2060,2.16
HadGEM2-ES,r3i1p1,rcp60,global_mean,Amon,tas,2041-2060,2.05
HadGEM2-ES,r4i1p1,rcp60,global_mean,Amon,tas,2041-2060,2.25
IPSL-CM5A-LR,r1i1p1,rcp60,global_mean,Amon,tas,2041-2060,2.54
IPSL-CM5A-MR,r1i1p1,rcp60,global_mean,Amon,tas,2041-2060,2.28
MIROC5,r1i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.44
MIROC5,r2i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.58
MIROC5,r3i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.66
MRI-CGCM3,r1i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.27
NorESM1-ME,r1i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.54
NorESM1-M,r1i1p1,rcp60,global_mean,Amon,tas,2041-2060,1.51
bcc-csm1-1-m,r1i1p1,rcp60,global_mean,Amon,tas,2041-2060,2.22
bcc-csm1-1,r1i1p1,rcp60,global_mean,Amon,tas,2041-2060,2.16
CCSM4,r1i1p1,rcp60,global_mean,Amon,tas,2081-2100,3.10
CCSM4,r2i1p1,rcp60,global_mean,Amon,tas,2081-2100,3.11
CCSM4,r3i1p1,rcp60,global_mean,Amon,tas,2081-2100,3.04
CCSM4,r4i1p1,rcp60,global_mean,Amon,tas,2081-2100,3.10
CCSM4,r5i1p1,rcp60,global_mean,Amon,tas,2081-2100,3.02
CCSM4,r6i1p1,rcp60,global_mean,Amon,tas,2081-2100,3.07
CESM1-CAM5,r1i1p1,rcp60,global_mean,Amon,tas,2081-2100,3.38
CESM1-CAM5,r2i1p1,rcp60,global_mean,Amon,tas,2081-2100,3.16
CESM1-CAM5,r3i1p1,rcp60,global_mean,Amon,tas,2081-2100,3.30
CSIRO-Mk3-6-0,r1i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.95
CSIRO-Mk3-6-0,r2i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.84
CSIRO-Mk3-6-0,r3i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.90
CSIRO-Mk3-6-0,r4i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.87
CSIRO-Mk3-6-0,r5i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.89
CSIRO-Mk3-6-0,r6i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.95
CSIRO-Mk3-6-0,r7i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.83
CSIRO-Mk3-6-0,r8i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.94
CSIRO-Mk3-6-0,r9i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.79
CSIRO-Mk3-6-0,r10i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.97
FIO-ESM,r1i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.41
FIO-ESM,r2i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.39
FIO-ESM,r3i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.43
GFDL-CM3,r1i1p1,rcp60,global_mean,Amon,tas,2081-2100,3.59
GFDL-ESM2G,r1i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.18
GFDL-ESM2M,r1i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.32
GISS-E2-H,r1i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.72
GISS-E2-H,r1i1p2,rcp60,global_mean,Amon,tas,2081-2100,2.71
GISS-E2-H,r1i1p3,rcp60,global_mean,Amon,tas,2081-2100,3.16
GISS-E2-R,r1i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.26
GISS-E2-R,r1i1p2,rcp60,global_mean,Amon,tas,2081-2100,2.27
GISS-E2-R,r1i1p3,rcp60,global_mean,Amon,tas,2081-2100,2.73
HadGEM2-AO,r1i1p1,rcp60,global_mean,Amon,tas,2081-2100,3.11
HadGEM2-ES,r1i1p1,rcp60,global_mean,Amon,tas,2081-2100,3.56
HadGEM2-ES,r2i1p1,rcp60,global_mean,Amon,tas,2081-2100,3.63
HadGEM2-ES,r3i1p1,rcp60,global_mean,Amon,tas,2081-2100,3.49
HadGEM2-ES,r4i1p1,rcp60,global_mean,Amon,tas,2081-2100,3.55
IPSL-CM5A-LR,r1i1p1,rcp60,global_mean,Amon,tas,2081-2100,3.61
IPSL-CM5A-MR,r1i1p1,rcp60,global_mean,Amon,tas,2081-2100,3.53
MIROC5,r1i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.48
MIROC5,r2i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.56
MIROC5,r3i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.59
MRI-CGCM3,r1i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.30
NorESM1-ME,r1i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.51
NorESM1-M,r1i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.45
bcc-csm1-1-m,r1i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.94
bcc-csm1-1,r1i1p1,rcp60,global_mean,Amon,tas,2081-2100,2.96
CCSM4,r1i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.67
CCSM4,r2i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.71
CCSM4,r3i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.61
CCSM4,r4i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.73
CCSM4,r5i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.59
CCSM4,r6i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.68
CESM1-CAM5,r1i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.30
CESM1-CAM5,r2i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.17
CESM1-CAM5,r3i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.27
CSIRO-Mk3-6-0,r1i1p1,rcp60,global_mean,Amon,tas,2016-2035,0.94
CSIRO-Mk3-6-0,r2i1p1,rcp60,global_mean,Amon,tas,2016-2035,0.98
CSIRO-Mk3-6-0,r3i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.06
CSIRO-Mk3-6-0,r4i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.04
CSIRO-Mk3-6-0,r5i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.09
CSIRO-Mk3-6-0,r6i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.19
CSIRO-Mk3-6-0,r7i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.20
CSIRO-Mk3-6-0,r8i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.07
CSIRO-Mk3-6-0,r9i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.15
CSIRO-Mk3-6-0,r10i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.30
FIO-ESM,r1i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.38
FIO-ESM,r2i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.30
FIO-ESM,r3i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.36
GFDL-CM3,r1i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.47
GFDL-ESM2G,r1i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.02
GFDL-ESM2M,r1i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.17
GISS-E2-H,r1i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.55
GISS-E2-H,r1i1p2,rcp60,global_mean,Amon,tas,2016-2035,1.38
GISS-E2-H,r1i1p3,rcp60,global_mean,Amon,tas,2016-2035,1.57
GISS-E2-R,r1i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.21
GISS-E2-R,r1i1p2,rcp60,global_mean,Amon,tas,2016-2035,1.09
GISS-E2-R,r1i1p3,rcp60,global_mean,Amon,tas,2016-2035,1.28
HadGEM2-AO,r1i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.06
HadGEM2-ES,r1i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.44
HadGEM2-ES,r2i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.28
HadGEM2-ES,r3i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.22
HadGEM2-ES,r4i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.39
IPSL-CM5A-LR,r1i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.88
IPSL-CM5A-MR,r1i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.65
MIROC5,r1i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.03
MIROC5,r2i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.11
MIROC5,r3i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.26
MRI-CGCM3,r1i1p1,rcp60,global_mean,Amon,tas,2016-2035,0.93
NorESM1-ME,r1i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.12
NorESM1-M,r1i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.08
bcc-csm1-1-m,r1i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.82
bcc-csm1-1,r1i1p1,rcp60,global_mean,Amon,tas,2016-2035,1.52
CCSM4,r1i1p1,rcp60,global_mean,Amon,tas,2046-2065,2.28
CCSM4,r2i1p1,rcp60,global_mean,Amon,tas,2046-2065,2.28
CCSM4,r3i1p1,rcp60,global_mean,Amon,tas,2046-2065,2.15
CCSM4,r4i1p1,rcp60,global_mean,Amon,tas,2046-2065,2.24
CCSM4,r5i1p1,rcp60,global_mean,Amon,tas,2046-2065,2.11
CCSM4,r6i1p1,rcp60,global_mean,Amon,tas,2046-2065,2.22
CESM1-CAM5,r1i1p1,rcp60,global_mean,Amon,tas,2046-2065,2.07
CESM1-CAM5,r2i1p1,rcp60,global_mean,Amon,tas,2046-2065,2.04
CESM1-CAM5,r3i1p1,rcp60,global_mean,Amon,tas,2046-2065,2.06
CSIRO-Mk3-6-0,r1i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.72
CSIRO-Mk3-6-0,r2i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.74
CSIRO-Mk3-6-0,r3i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.77
CSIRO-Mk3-6-0,r4i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.70
CSIRO-Mk3-6-0,r5i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.78
CSIRO-Mk3-6-0,r6i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.78
CSIRO-Mk3-6-0,r7i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.74
CSIRO-Mk3-6-0,r8i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.78
CSIRO-Mk3-6-0,r9i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.79
CSIRO-Mk3-6-0,r10i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.80
FIO-ESM,r1i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.82
FIO-ESM,r2i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.58
FIO-ESM,r3i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.81
GFDL-CM3,r1i1p1,rcp60,global_mean,Amon,tas,2046-2065,2.33
GFDL-ESM2G,r1i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.44
GFDL-ESM2M,r1i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.48
GISS-E2-H,r1i1p1,rcp60,global_mean,Amon,tas,2046-2065,2.09
GISS-E2-H,r1i1p2,rcp60,global_mean,Amon,tas,2046-2065,1.97
GISS-E2-H,r1i1p3,rcp60,global_mean,Amon,tas,2046-2065,2.30
GISS-E2-R,r1i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.67
GISS-E2-R,r1i1p2,rcp60,global_mean,Amon,tas,2046-2065,1.59
GISS-E2-R,r1i1p3,rcp60,global_mean,Amon,tas,2046-2065,1.89
HadGEM2-AO,r1i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.84
HadGEM2-ES,r1i1p1,rcp60,global_mean,Amon,tas,2046-2065,2.26
HadGEM2-ES,r2i1p1,rcp60,global_mean,Amon,tas,2046-2065,2.36
HadGEM2-ES,r3i1p1,rcp60,global_mean,Amon,tas,2046-2065,2.21
HadGEM2-ES,r4i1p1,rcp60,global_mean,Amon,tas,2046-2065,2.40
IPSL-CM5A-LR,r1i1p1,rcp60,global_mean,Amon,tas,2046-2065,2.65
IPSL-CM5A-MR,r1i1p1,rcp60,global_mean,Amon,tas,2046-2065,2.38
MIROC5,r1i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.54
MIROC5,r2i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.70
MIROC5,r3i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.72
MRI-CGCM3,r1i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.38
NorESM1-ME,r1i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.62
NorESM1-M,r1i1p1,rcp60,global_mean,Amon,tas,2046-2065,1.62
bcc-csm1-1-m,r1i1p1,rcp60,global_mean,Amon,tas,2046-2065,2.24
bcc-csm1-1,r1i1p1,rcp60,global_mean,Amon,tas,2046-2065,2.25
CCSM4,r1i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.46
CCSM4,r2i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.54
CCSM4,r3i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.48
CCSM4,r4i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.51
CCSM4,r5i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.40
CCSM4,r6i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.51
CESM1-CAM5,r1i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.08
CESM1-CAM5,r2i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.02
CESM1-CAM5,r3i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.04
CSIRO-Mk3-6-0,r1i1p1,rcp60,global_mean,Amon,tas,2011-2020,0.86
CSIRO-Mk3-6-0,r2i1p1,rcp60,global_mean,Amon,tas,2011-2020,0.83
CSIRO-Mk3-6-0,r3i1p1,rcp60,global_mean,Amon,tas,2011-2020,0.97
CSIRO-Mk3-6-0,r4i1p1,rcp60,global_mean,Amon,tas,2011-2020,0.81
CSIRO-Mk3-6-0,r5i1p1,rcp60,global_mean,Amon,tas,2011-2020,0.96
CSIRO-Mk3-6-0,r6i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.02
CSIRO-Mk3-6-0,r7i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.03
CSIRO-Mk3-6-0,r8i1p1,rcp60,global_mean,Amon,tas,2011-2020,0.91
CSIRO-Mk3-6-0,r9i1p1,rcp60,global_mean,Amon,tas,2011-2020,0.91
CSIRO-Mk3-6-0,r10i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.03
FIO-ESM,r1i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.21
FIO-ESM,r2i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.10
FIO-ESM,r3i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.21
GFDL-CM3,r1i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.25
GFDL-ESM2G,r1i1p1,rcp60,global_mean,Amon,tas,2011-2020,0.95
GFDL-ESM2M,r1i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.04
GISS-E2-H,r1i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.36
GISS-E2-H,r1i1p2,rcp60,global_mean,Amon,tas,2011-2020,1.18
GISS-E2-H,r1i1p3,rcp60,global_mean,Amon,tas,2011-2020,1.38
GISS-E2-R,r1i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.06
GISS-E2-R,r1i1p2,rcp60,global_mean,Amon,tas,2011-2020,0.93
GISS-E2-R,r1i1p3,rcp60,global_mean,Amon,tas,2011-2020,1.14
HadGEM2-AO,r1i1p1,rcp60,global_mean,Amon,tas,2011-2020,0.84
HadGEM2-ES,r1i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.18
HadGEM2-ES,r2i1p1,rcp60,global_mean,Amon,tas,2011-2020,0.95
HadGEM2-ES,r3i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.10
HadGEM2-ES,r4i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.18
IPSL-CM5A-LR,r1i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.62
IPSL-CM5A-MR,r1i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.48
MIROC5,r1i1p1,rcp60,global_mean,Amon,tas,2011-2020,0.89
MIROC5,r2i1p1,rcp60,global_mean,Amon,tas,2011-2020,0.97
MIROC5,r3i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.16
MRI-CGCM3,r1i1p1,rcp60,global_mean,Amon,tas,2011-2020,0.72
NorESM1-ME,r1i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.00
NorESM1-M,r1i1p1,rcp60,global_mean,Amon,tas,2011-2020,0.85
bcc-csm1-1-m,r1i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.61
bcc-csm1-1,r1i1p1,rcp60,global_mean,Amon,tas,2011-2020,1.34
CCSM4,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.63
CCSM4,r2i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.71
CCSM4,r3i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.60
CCSM4,r4i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.71
CCSM4,r5i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.61
CCSM4,r6i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.72
CESM1-CAM5,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.30
CESM1-CAM5,r2i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.16
CESM1-CAM5,r3i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.26
CSIRO-Mk3-6-0,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,0.96
CSIRO-Mk3-6-0,r2i1p1,rcp60,global_mean,Amon,tas,2021-2030,0.96
CSIRO-Mk3-6-0,r3i1p1,rcp60,global_mean,Amon,tas,2021-2030,0.98
CSIRO-Mk3-6-0,r4i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.08
CSIRO-Mk3-6-0,r5i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.07
CSIRO-Mk3-6-0,r6i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.18
CSIRO-Mk3-6-0,r7i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.23
CSIRO-Mk3-6-0,r8i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.09
CSIRO-Mk3-6-0,r9i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.08
CSIRO-Mk3-6-0,r10i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.34
FIO-ESM,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.33
FIO-ESM,r2i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.32
FIO-ESM,r3i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.34
GFDL-CM3,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.45
GFDL-ESM2G,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,0.99
GFDL-ESM2M,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.17
GISS-E2-H,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.56
GISS-E2-H,r1i1p2,rcp60,global_mean,Amon,tas,2021-2030,1.39
GISS-E2-H,r1i1p3,rcp60,global_mean,Amon,tas,2021-2030,1.58
GISS-E2-R,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.25
GISS-E2-R,r1i1p2,rcp60,global_mean,Amon,tas,2021-2030,1.11
GISS-E2-R,r1i1p3,rcp60,global_mean,Amon,tas,2021-2030,1.26
HadGEM2-AO,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.07
HadGEM2-ES,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.46
HadGEM2-ES,r2i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.32
HadGEM2-ES,r3i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.21
HadGEM2-ES,r4i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.37
IPSL-CM5A-LR,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.88
IPSL-CM5A-MR,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.64
MIROC5,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.05
MIROC5,r2i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.09
MIROC5,r3i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.20
MRI-CGCM3,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,0.96
NorESM1-ME,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.02
NorESM1-M,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.15
bcc-csm1-1-m,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.81
bcc-csm1-1,r1i1p1,rcp60,global_mean,Amon,tas,2021-2030,1.50
CCSM4,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.90
CCSM4,r2i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.87
CCSM4,r3i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.79
CCSM4,r4i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.93
CCSM4,r5i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.80
CCSM4,r6i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.84
CESM1-CAM5,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.54
CESM1-CAM5,r2i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.48
CESM1-CAM5,r3i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.54
CSIRO-Mk3-6-0,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.14
CSIRO-Mk3-6-0,r2i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.30
CSIRO-Mk3-6-0,r3i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.32
CSIRO-Mk3-6-0,r4i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.22
CSIRO-Mk3-6-0,r5i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.24
CSIRO-Mk3-6-0,r6i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.30
CSIRO-Mk3-6-0,r7i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.33
CSIRO-Mk3-6-0,r8i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.25
CSIRO-Mk3-6-0,r9i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.47
CSIRO-Mk3-6-0,r10i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.55
FIO-ESM,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.62
FIO-ESM,r2i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.41
FIO-ESM,r3i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.54
GFDL-CM3,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.72
GFDL-ESM2G,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.13
GFDL-ESM2M,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.28
GISS-E2-H,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.67
GISS-E2-H,r1i1p2,rcp60,global_mean,Amon,tas,2031-2040,1.60
GISS-E2-H,r1i1p3,rcp60,global_mean,Amon,tas,2031-2040,1.77
GISS-E2-R,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.33
GISS-E2-R,r1i1p2,rcp60,global_mean,Amon,tas,2031-2040,1.23
GISS-E2-R,r1i1p3,rcp60,global_mean,Amon,tas,2031-2040,1.53
HadGEM2-AO,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.27
HadGEM2-ES,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.65
HadGEM2-ES,r2i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.58
HadGEM2-ES,r3i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.47
HadGEM2-ES,r4i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.72
IPSL-CM5A-LR,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,2.07
IPSL-CM5A-MR,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.86
MIROC5,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.15
MIROC5,r2i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.32
MIROC5,r3i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.45
MRI-CGCM3,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.07
NorESM1-ME,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.37
NorESM1-M,r1i1p1,rcp60,global_mean,Amon,tas,2031-2040,1.23
