"HAULJOIN","REGION","STRATUM2","YEAR","MONTH","DAY","VESSEL","CRUISE","HAUL","GEAR_TEMP","SURFACE_TEMP","STATIONID2","RLAT","RLONG","STRATUM","STATIONID","RLAT_RACEBASE","RLONG_RACEBASE","CRUISE_TYPE","ECOPATH_PP"
11035151,"AI",523,2010,7,2,143,201001,75,3.8,5.6,"261-45",52.93,-170.46,523,"261-45",52.92788,-170.4587,"Race_Groundfish","EastDeep"
11035155,"AI",522,2010,7,3,143,201001,80,4.5,6.3,"226-30",52.25,-173.09,522,"226-30",52.24847,-173.09095,"Race_Groundfish","EastMiddle"
11035194,"AI",321,2010,7,13,143,201001,121,4.4,5,"103-24",52,177.65,321,"103-24",51.99635,177.64905,"Race_Groundfish","CentShallow"
11035195,"AI",321,2010,7,13,143,201001,122,4.6,4.6,"104-26",52.1,177.71,321,"104-26",52.09517,177.71052,"Race_Groundfish","CentShallow"
11035199,"AI",324,2010,7,13,143,201001,126,3.8,6.1,"112-25",52.06,178.31,324,"112-25",52.05623,178.31182,"Race_Groundfish","CentDeep"
11035207,"AI",221,2010,7,16,143,201001,134,4.8,6.6,"79-18",51.74,175.87,221,"79-18",51.74487,175.86772,"Race_Groundfish","WestShallow"
11035212,"AI",222,2010,7,17,143,201001,139,4.3,6.9,"80-22",51.9,175.93,222,"80-22",51.89655,175.93045,"Race_Groundfish","WestMiddle"
11035220,"AI",311,2010,7,19,143,201001,147,5.1,5.4,"134-29",52.2,-179.97,311,"134-29",52.20462,-179.96882,"Race_Groundfish","CentShallow"
11035222,"AI",314,2010,7,20,143,201001,150,3.6,7.1,"126-29",52.22,179.38,314,"126-29",52.2231,179.37997,"Race_Groundfish","CentDeep"
11035223,"AI",313,2010,7,20,143,201001,151,3.9,5.7,"131-35",52.46,179.76,313,"131-35",52.46472,179.75788,"Race_Groundfish","CentDeep"
11035225,"AI",311,2010,7,20,143,201001,153,4.6,6.5,"140-36",52.54,-179.57,311,"140-36",52.5415,-179.57268,"Race_Groundfish","CentShallow"
11035226,"AI",322,2010,7,21,143,201001,154,5,5.6,"165-19",51.78,-177.67,322,"165-19",51.7831,-177.67382,"Race_Groundfish","CentMiddle"
11035231,"AI",421,2010,7,23,143,201001,159,5,5.8,"151-13",51.52,-178.75,421,"151-13",51.51893,-178.75023,"Race_Groundfish","CentShallow"
11035237,"AI",423,2010,7,25,143,201001,165,4.6,8.1,"171-15",51.59,-177.23,423,"171-15",51.59465,-177.23163,"Race_Groundfish","CentDeep"
11035240,"AI",412,2010,7,27,143,201001,168,4.6,5.9,"125-7",51.26,179.29,412,"125-7",51.2554,179.2875,"Race_Groundfish","CentMiddle"
11035245,"AI",222,2010,7,28,143,201001,174,4.8,4.9,"89-23",51.93,176.64,222,"90-22",51.92833,176.64467,"Race_Groundfish","WestMiddle"
11035267,"AI",212,2010,8,2,143,201001,196,4.6,9.6,"41-48",53.07,172.97,212,"41-48",53.06688,172.96933,"Race_Groundfish","WestMiddle"
11035272,"AI",211,2010,8,4,143,201001,201,4,10.1,"13-49",53.11,170.9,211,"13-49",53.11265,170.90293,"Race_Groundfish","WestShallow"
11035280,"AI",212,2010,8,6,143,201001,210,4,8.5,"35-42",52.81,172.54,212,"35-43",52.8118,172.53912,"Race_Groundfish","WestMiddle"
11035283,"AI",212,2010,8,7,143,201001,213,4.5,8,"46-38",52.59,173.42,212,"47-38",52.58747,173.42062,"Race_Groundfish","WestMiddle"
11050558,"AI",623,2010,6,22,148,201001,53,4.4,5.5,"215-21",51.85,-173.92,623,"215-21",51.8453,-173.91668,"Race_Groundfish","EastDeep"
11050563,"AI",522,2010,6,24,148,201001,61,3.6,5.7,"220-35",52.48,-173.57,522,"219-35",52.48088,-173.57383,"Race_Groundfish","EastMiddle"
11050574,"AI",523,2010,7,2,148,201001,75,4.2,4.7,"247-43",52.83,-171.5,523,"247-43",52.82535,-171.49692,"Race_Groundfish","EastDeep"
11057976,"AI",321,2010,7,6,148,201001,90,4.5,5.5,"168-19",51.79,-177.48,321,"168-19",51.78552,-177.48152,"Race_Groundfish","CentShallow"
11050587,"AI",412,2010,7,8,148,201001,99,4.2,4.3,"124-7",51.25,179.27,412,"124-7",51.25293,179.27175,"Race_Groundfish","CentMiddle"
11050593,"AI",411,2010,7,9,148,201001,106,4.4,4.4,"117-14",51.56,178.74,411,"117-14",51.55637,178.73903,"Race_Groundfish","CentShallow"
11057980,"AI",412,2010,7,11,148,201001,112,4.7,4.7,"104-21",51.87,177.73,412,"104-21",51.8719,177.7289,"Race_Groundfish","CentMiddle"
11050607,"AI",321,2010,7,15,148,201001,122,5.1,5.1,"99-24",51.99,177.4,321,"99-24",51.9944,177.40015,"Race_Groundfish","CentShallow"
11050626,"AI",311,2010,7,19,148,201001,143,5,5,"135-29",52.2,-179.94,311,"135-29",52.20362,-179.93995,"Race_Groundfish","CentShallow"
11050639,"AI",412,2010,7,24,148,201001,156,4.6,6.6,"113-15",51.62,178.42,412,"113-16",51.62432,178.41502,"Race_Groundfish","CentMiddle"
11050644,"AI",222,2010,7,25,148,201001,161,4.3,6.9,"79-25",52.03,175.88,222,"79-25",52.03258,175.87585,"Race_Groundfish","WestMiddle"
11050647,"AI",221,2010,7,26,148,201001,164,4.8,5.1,"85-28",52.18,176.33,221,"85-28",52.17942,176.331,"Race_Groundfish","WestShallow"
11050659,"AI",223,2010,7,29,148,201001,178,4.2,7.3,"69-28",52.15,175.13,223,"69-28",52.15423,175.13268,"Race_Groundfish","WestDeep"
11057985,"AI",212,2010,7,31,148,201001,186,4.1,8.5,"55-36",52.54,174.05,212,"55-36",52.53798,174.04522,"Race_Groundfish","WestMiddle"
11050667,"AI",212,2010,7,31,148,201001,188,3.9,8.6,"50-28",52.18,173.7,212,"50-28",52.17753,173.69843,"Race_Groundfish","WestMiddle"
11050672,"AI",213,2010,8,1,148,201001,193,3.9,8.1,"40-36",52.53,172.94,213,"40-36",52.52803,172.94012,"Race_Groundfish","WestDeep"
11050682,"AI",212,2010,8,4,148,201001,204,3.9,10.3,"14-49",53.11,170.99,212,"14-49",53.10988,170.98942,"Race_Groundfish","WestMiddle"
11050686,"AI",213,2010,8,5,148,201001,208,4,9.1,"31-46",52.95,172.27,213,"31-46",52.94947,172.27282,"Race_Groundfish","WestDeep"
11050688,"AI",212,2010,8,6,148,201001,210,4,7.4,"32-44",52.87,172.35,212,"32-44",52.86958,172.35177,"Race_Groundfish","WestMiddle"
11063642,"BS",31,2010,6,4,94,201001,7,,,"31-08",57.18,-173.89,31,"31-08",57.17705,-173.88653,"Race_Groundfish","MiddleSE"
11063646,"BS",62,2010,6,6,94,201001,17,3.5,3.9,"62-01",59.25,-177.85,62,"62-01",59.25077,-177.84935,"Race_Groundfish","OuterNW"
11063663,"BS",41,2010,6,19,94,201001,78,3.3,5.3,"K-27",58.43,-174.54,41,"41-05",58.42662,-174.53808,"Race_Groundfish","MiddleNW"
11063664,"BS",41,2010,6,20,94,201001,83,3.3,5.5,"41-04",57.86,-173.88,41,"41-04",57.85577,-173.88137,"Race_Groundfish","MiddleNW"
11103328,"BS",31,2010,6,10,89,201001,16,1.6,4.3,"I-12",57.68,-160.88,31,"I-12",57.6559,-160.88428,"Race_Groundfish","MiddleSE"
11061966,"BS",31,2010,6,12,89,201001,26,2.2,5.3,"B-08",55.32,-163.43,31,"B-08",55.32478,-163.43092,"Race_Groundfish","MiddleSE"
11040889,"BS",31,2010,6,12,89,201001,27,2,4.9,"C-08",55.66,-163.41,31,"C-08",55.65693,-163.41073,"Race_Groundfish","MiddleSE"
11061973,"BS",10,2010,6,16,89,201001,46,1.4,2.4,"I-06",57.68,-164.62,10,"I-06",57.6842,-164.62168,"Race_Groundfish","InnerSE"
11040890,"BS",31,2010,6,17,89,201001,51,2.1,3.7,"D-06",56.01,-164.58,31,"D-06",56.01172,-164.58473,"Race_Groundfish","MiddleSE"
11040892,"BS",50,2010,6,18,89,201001,55,3.8,5.6,"A-05",55,-165.12,50,"A-05",54.99682,-165.12122,"Race_Groundfish","OuterSE"
11103344,"BS",31,2010,6,21,89,201001,67,0.6,2.5,"I-04",57.68,-165.9,31,"I-04",57.65233,-165.89042,"Race_Groundfish","MiddleSE"
11103353,"BS",31,2010,6,24,89,201001,83,-0.4,4.2,"J-02",57.99,-167.17,31,"J-02",58.01423,-167.16785,"Race_Groundfish","MiddleSE"
11061987,"BS",50,2010,6,26,89,201001,90,2.8,5,"E-02",56.35,-167.03,50,"E-02",56.34507,-167.02672,"Race_Groundfish","OuterSE"
11061988,"BS",32,2010,7,1,89,201001,96,1.8,5.5,"F-19",56.66,-168.92,32,"F-19",56.66413,-168.9198,"Race_Groundfish","MiddleSE"
11061995,"BS",32,2010,7,4,89,201001,116,0.2,5.7,"GF2019",56.85,-169.29,32,"GF2019",56.8451,-169.29415,"Race_Groundfish","MiddleSE"
11103358,"BS",42,2010,7,6,89,201001,122,2.2,4.2,"H-21",57.34,-170.21,42,"H-21",57.32662,-170.2395,"Race_Groundfish","MiddleNW"
11040909,"BS",61,2010,7,10,89,201001,134,2.7,7.3,"M-30",59,-176.35,61,"M-30",59.00148,-176.35183,"Race_Groundfish","OuterNW"
11061999,"BS",61,2010,7,10,89,201001,135,2.7,7.2,"M-29",59,-175.75,61,"M-29",58.99963,-175.7548,"Race_Groundfish","OuterNW"
11103360,"BS",61,2010,7,11,89,201001,140,2.7,7.7,"O-30",59.67,-176.5,61,"O-30",59.6673,-176.55397,"Race_Groundfish","OuterNW"
11113761,"BS",31,2010,7,27,89,201001,159,4,4.8,"G-13",57,-160.36,31,"G-13",57.0195,-160.3228,"Race_Groundfish","MiddleSE"
11062012,"BS",31,2010,7,27,89,201001,161,4.2,7,"H-12",57.32,-160.92,31,"H-12",57.31858,-160.91775,"Race_Groundfish","MiddleSE"
11062019,"BS",10,2010,6,10,162,201001,18,1.9,4,"I-11",57.64,-161.49,10,"I-11",57.64048,-161.48685,"Race_Groundfish","InnerSE"
11062021,"BS",10,2010,6,11,162,201001,27,2.1,3.2,"H-09",57.34,-162.76,10,"H-09",57.3415,-162.75698,"Race_Groundfish","InnerSE"
11040861,"BS",31,2010,6,17,162,201001,54,3.4,4.6,"C-05",55.68,-165.16,31,"C-05",55.67847,-165.16368,"Race_Groundfish","MiddleSE"
11062037,"BS",20,2010,6,20,162,201001,69,0.6,0.6,"P-01",59.99,-167.97,20,"P-01",59.9905,-167.96555,"Race_Groundfish","InnerNW"
11062052,"BS",50,2010,6,25,162,201001,95,3.8,5.5,"E-20",56.36,-169.43,50,"E-20",56.3558,-169.43462,"Race_Groundfish","OuterSE"
11062053,"BS",61,2010,7,1,162,201001,103,3.7,5.7,"F-23",56.65,-171.34,61,"F-23",56.65298,-171.33573,"Race_Groundfish","OuterNW"
11062074,"BS",41,2010,7,10,162,201001,150,-1.4,6.6,"O-20",59.64,-169.91,41,"O-20",59.64305,-169.9125,"Race_Groundfish","MiddleNW"
11062079,"BS",41,2010,7,11,162,201001,157,-0.1,7.2,"L-22",58.67,-171.06,41,"L-22",58.66665,-171.06042,"Race_Groundfish","MiddleNW"
11062084,"BS",41,2010,7,13,162,201001,167,0.3,7.3,"K-22",58.33,-171.05,41,"K-22",58.32948,-171.04828,"Race_Groundfish","MiddleNW"
11103299,"BS",41,2010,7,14,162,201001,172,-1.4,7.6,"S-22",60.99,-171.48,41,"S-22",60.97103,-171.48815,"Race_Groundfish","MiddleNW"
11062090,"BS",82,2010,7,15,162,201001,175,-1.5,7.5,"V-25",61.98,-173.74,82,"V-25",61.98362,-173.73863,"Race_Groundfish","NA"
11062094,"BS",62,2010,7,22,162,201001,181,2.1,8.5,"N-26",59.34,-173.78,62,"N-26",59.33575,-173.77523,"Race_Groundfish","OuterNW"
11062095,"BS",43,2010,7,23,162,201001,186,-0.2,8.2,"O-25",59.66,-173.28,43,"O-25",59.6613,-173.27832,"Race_Groundfish","MiddleNW"
11062096,"BS",43,2010,7,24,162,201001,190,-1,7.5,"P-24",59.98,-172.55,43,"P-24",59.98373,-172.55498,"Race_Groundfish","MiddleNW"
11062116,"BS",41,2010,8,2,162,201001,234,-1.2,9.3,"S-26",61.01,-174.16,41,"S-26",61.006,-174.16135,"Race_Groundfish","MiddleNW"
11090260,"BS",82,2010,8,3,162,201001,237,-1.4,9.2,"T-26",61.33,-174.34,82,"T-26",61.33738,-174.2893,"Race_Groundfish","NA"
11062118,"BS",82,2010,8,3,162,201001,238,-1.2,8.9,"T-27",61.34,-174.95,82,"T-27",61.33807,-174.95028,"Race_Groundfish","NA"
11062120,"BS",90,2010,8,3,162,201001,241,0.5,8.9,"U-29",61.65,-176.47,90,"U-29",61.65138,-176.4683,"Race_Groundfish","NA"
11089174,"BS",81,2010,8,5,162,201002,2,-1.5,8.8,"W-25",62.33,-173.86,81,"W-25",62.32582,-173.81928,"Race_Groundfish","NA"
11089176,"BS",81,2010,8,5,162,201002,4,-1.5,9,"X-26",62.67,-174.63,81,"X-26",62.65517,-174.63522,"Race_Groundfish","NA"
11090264,"BS",81,2010,8,6,162,201002,8,-0.2,8.8,"ZZ-24",63.33,-173.39,81,"ZZ-24",63.33627,-173.43953,"Race_Groundfish","NA"
11089205,"BS",81,2010,8,3,89,201002,22,-1.1,9.1,"T-22",61.35,-171.51,81,"T-22",61.33077,-171.48933,"Race_Groundfish","NA"
11089209,"BS",70,2010,8,4,89,201002,26,-1.2,8.8,"V-22",61.99,-171.69,70,"V-22",61.99648,-171.6442,"Race_Groundfish","NA"
11089212,"BS",81,2010,8,5,89,201002,29,-0.9,8.7,"W-22",62.35,-171.74,81,"W-22",62.32792,-171.74788,"Race_Groundfish","NA"
11045441,"BS",70,2010,7,25,94,201002,8,0.9,7.9,"U-01",61.65,-168.09,70,"U-01",61.64993,-168.09252,"Race_Groundfish","NA"
11089235,"BS",70,2010,7,26,94,201002,10,2.8,8,"V-02",62,-167.41,70,"V-02",61.98393,-167.41658,"Race_Groundfish","NA"
11045443,"BS",70,2010,7,26,94,201002,12,-0.3,7.9,"W-01",62.32,-168.14,70,"W-01",62.32017,-168.14393,"Race_Groundfish","NA"
11089291,"BS",70,2010,8,10,94,201002,82,8.7,10,"V-03",62,-166.7,70,"V-03",62.02592,-166.6954,"Race_Groundfish","NA"
11060203,"BS",31,2011,6,7,89,201101,15,2.8,3.6,"G-11",56.98,-161.56,31,"G-11",56.98388,-161.56253,"Race_Groundfish","MiddleSE"
11060213,"BS",31,2011,6,11,89,201101,35,1.2,4.3,"G-07",56.99,-164.03,31,"G-07",56.98903,-164.03163,"Race_Groundfish","MiddleSE"
11060215,"BS",31,2011,6,15,89,201101,52,1.2,4.3,"G-05",57.01,-165.23,31,"G-05",57.00997,-165.2252,"Race_Groundfish","MiddleSE"
11060223,"BS",50,2011,6,24,89,201101,75,3.8,6.2,"A-04",54.83,-165.55,50,"AZ0504",54.83325,-165.54628,"Race_Groundfish","OuterSE"
11060227,"BS",31,2011,6,24,89,201101,79,3.3,7.7,"D-05",55.98,-165.18,31,"D-05",55.98477,-165.18412,"Race_Groundfish","MiddleSE"
11060231,"BS",50,2011,6,25,89,201101,83,3.8,7.6,"B-03",55.36,-166.35,50,"B-03",55.36187,-166.3546,"Race_Groundfish","OuterSE"
11060244,"BS",61,2011,6,29,89,201101,96,3.5,5.8,"E-22",56.33,-170.69,61,"E-22",56.32633,-170.69223,"Race_Groundfish","OuterNW"
11060264,"BS",61,2011,7,11,89,201101,148,3.7,7,"F-24",56.68,-171.98,61,"F-24",56.67518,-171.9803,"Race_Groundfish","OuterNW"
11060277,"BS",61,2011,7,16,89,201101,161,2.5,6.3,"M-26",59,-173.72,61,"M-26",59.00053,-173.7225,"Race_Groundfish","OuterNW"
11060280,"BS",61,2011,7,17,89,201101,164,1.7,5.4,"P-28",59.99,-175.26,61,"P-28",59.99135,-175.26322,"Race_Groundfish","OuterNW"
11060284,"BS",61,2011,7,21,89,201101,185,2.3,7.8,"R-32",60.67,-178.16,61,"R-32",60.67055,-178.15503,"Race_Groundfish","OuterNW"
11060295,"BS",61,2011,7,24,89,201101,196,2.3,7.5,"M-29",59,-175.75,61,"M-29",58.99957,-175.74995,"Race_Groundfish","OuterNW"
11061399,"BS",10,2011,7,28,89,201101,203,6.1,8.2,"J-13",58.02,-160.22,10,"J-13",58.0158,-160.21602,"Race_Groundfish","InnerSE"
11061400,"BS",31,2011,7,28,89,201101,204,6,6.8,"I-13",57.68,-160.27,31,"I-13",57.67618,-160.26932,"Race_Groundfish","MiddleSE"
11061406,"BS",31,2011,7,29,89,201101,210,5.8,8.5,"F-12",56.67,-161.01,31,"F-12",56.66547,-161.00987,"Race_Groundfish","MiddleSE"
11061407,"BS",31,2011,7,30,89,201101,211,5.8,7.1,"G-13",57.01,-160.34,31,"G-13",57.00612,-160.33987,"Race_Groundfish","MiddleSE"
11065181,"BS",31,2011,8,1,89,201101,218,6.6,7.5,"A-06",55.02,-164.59,31,"A-06",55.02358,-164.5893,"Race_Groundfish","MiddleSE"
11071564,"BS",10,2011,6,6,162,201101,10,3,3.1,"H-14",57.34,-159.67,10,"H-14",57.34157,-159.66787,"Race_Groundfish","InnerSE"
11071570,"BS",31,2011,6,7,162,201101,16,3.3,4.7,"F-12",56.66,-160.99,31,"F-12",56.65852,-160.98722,"Race_Groundfish","MiddleSE"
11071581,"BS",31,2011,6,10,162,201101,28,2.7,5.2,"E-10",56.34,-162.18,31,"E-10",56.34137,-162.17928,"Race_Groundfish","MiddleSE"
11071585,"BS",31,2011,6,11,162,201101,36,3.9,5.9,"B-07",55.33,-164.03,31,"B-07",55.33452,-164.02968,"Race_Groundfish","MiddleSE"
11071604,"BS",31,2011,6,15,162,201101,55,2.2,6.3,"D-06",56.01,-164.58,31,"D-06",56.00712,-164.581,"Race_Groundfish","MiddleSE"
11071618,"BS",20,2011,6,19,162,201101,69,2.4,2.8,"L-02",58.69,-167.23,20,"L-02",58.68753,-167.22623,"Race_Groundfish","InnerNW"
11071634,"BS",50,2011,6,26,162,201101,86,3.3,6.9,"E-02",56.35,-167.05,50,"E-02",56.34868,-167.05107,"Race_Groundfish","OuterSE"
11071646,"BS",42,2011,6,29,162,201101,98,3.7,4.8,"GF2120",56.83,-169.83,42,"GF2120",56.83288,-169.8332,"Race_Groundfish","MiddleNW"
11071655,"BS",41,2011,7,2,162,201101,107,1.2,4.2,"K-18",58.31,-168.45,41,"K-18",58.30815,-168.45392,"Race_Groundfish","MiddleNW"
11103372,"BS",20,2011,7,3,162,201101,110,3.3,3.5,"N-18",59.35,-168.59,20,"N-18",59.32538,-168.56263,"Race_Groundfish","InnerNW"
11071658,"BS",20,2011,7,3,162,201101,112,3.6,4.5,"P-18",59.98,-168.65,20,"P-18",59.98175,-168.65303,"Race_Groundfish","InnerNW"
11071664,"BS",41,2011,7,6,162,201101,121,0.9,2.4,"M-20",59.01,-169.81,41,"M-20",59.0131,-169.80805,"Race_Groundfish","MiddleNW"
11071681,"BS",43,2011,7,10,162,201101,141,0.8,4.1,"O-24",59.67,-172.58,43,"O-24",59.6731,-172.5846,"Race_Groundfish","MiddleNW"
11071696,"BS",61,2011,7,16,162,201101,158,1.9,5.8,"L-24",58.67,-172.35,61,"L-24",58.6652,-172.35293,"Race_Groundfish","OuterNW"
11071700,"BS",62,2011,7,17,162,201101,162,2.6,6,"N-27",59.33,-174.44,62,"N-27",59.3264,-174.43953,"Race_Groundfish","OuterNW"
11071717,"BS",90,2011,7,21,162,201101,179,1.1,6,"S-28",61,-175.52,90,"S-28",60.99893,-175.51553,"Race_Groundfish","NA"
11071725,"BS",61,2011,7,23,162,201101,187,2.5,7.5,"O-30",59.68,-176.6,61,"O-30",59.6777,-176.59542,"Race_Groundfish","OuterNW"
11071728,"BS",61,2011,7,23,162,201101,190,2.2,7.5,"N-30",59.32,-176.36,61,"N-30",59.3235,-176.36017,"Race_Groundfish","OuterNW"
11065187,"BS",31,2011,7,28,162,201101,198,6.2,6.8,"H-13",57.35,-160.29,31,"H-13",57.34733,-160.29293,"Race_Groundfish","MiddleSE"
11065192,"BS",31,2011,7,30,162,201101,203,5.6,9,"B-07",55.34,-164.01,31,"B-07",55.34083,-164.01492,"Race_Groundfish","MiddleSE"
11055175,"GOA",10,2011,5,26,143,201101,17,4,5.4,"40-26",53.36,-166.73,10,"40-26",53.3564,-166.73345,"Race_Groundfish","Westshelf"
11055177,"GOA",210,2011,5,26,143,201101,19,5.2,5.9,"46-26",53.37,-166.22,210,"46-26",53.37263,-166.21643,"Race_Groundfish","Westslope"
11055188,"GOA",10,2011,5,28,143,201101,30,4.5,5.5,"60-40",53.95,-165.01,10,"60-40",53.95117,-165.01352,"Race_Groundfish","Westshelf"
11055193,"GOA",11,2011,5,29,143,201101,35,4.1,5.9,"70-47",54.24,-164.22,11,"70-47",54.24017,-164.22037,"Race_Groundfish","Westshelf"
11055201,"GOA",12,2011,6,1,143,201101,43,4.6,5.4,"106-70",55.21,-161.28,12,"106-70",55.20598,-161.28252,"Race_Groundfish","Westshelf"
11055206,"GOA",12,2011,6,2,143,201101,48,5.1,5.5,"121-80",55.64,-159.99,12,"121-80",55.63902,-159.98653,"Race_Groundfish","Westshelf"
11055212,"GOA",13,2011,6,4,143,201101,54,4.7,5.4,"120-62",54.87,-160.06,13,"120-62",54.87233,-160.064,"Race_Groundfish","Westshelf"
11055221,"GOA",110,2011,6,5,143,201101,63,3.9,5.6,"92-52",54.45,-162.39,110,"92-52",54.45053,-162.39413,"Race_Groundfish","Westgully"
11055232,"GOA",13,2011,6,7,143,201101,74,4,5.3,"104-52",54.44,-161.42,13,"104-52",54.44348,-161.42133,"Race_Groundfish","Westshelf"
11055241,"GOA",12,2011,6,13,143,201101,83,4.5,6.8,"130-83",55.78,-159.25,12,"130-83",55.779,-159.2467,"Race_Groundfish","Westshelf"
11055280,"GOA",220,2011,6,21,143,201101,128,5.5,7.9,"170-102",56.62,-155.94,220,"170-102",56.62132,-155.94083,"Race_Groundfish","Centralgully"
11055290,"GOA",22,2011,6,23,143,201101,138,7.5,8.9,"189-108",56.87,-154.37,22,"189-108",56.86533,-154.36625,"Race_Groundfish","Centralshelf"
11055302,"GOA",232,2011,6,26,143,201101,156,4.9,10,"194-135",58.11,-154.01,232,"194-135",58.10882,-154.00772,"Race_Groundfish","Centralgully"
11055310,"GOA",130,2011,6,28,143,201101,165,5.7,8.2,"218-134",58.05,-152.01,130,"218-134",58.04942,-152.01312,"Race_Groundfish","Centralgully"
11055322,"GOA",30,2011,6,30,143,201101,177,6,9.4,"213-124",57.63,-152.41,30,"213-125",57.63432,-152.41137,"Race_Groundfish","Centralshelf"
11055342,"GOA",132,2011,7,6,143,201101,198,4.8,8.4,"210-147",58.68,-152.62,132,"210-147",58.68465,-152.61825,"Race_Groundfish","Centralshelf"
11055343,"GOA",132,2011,7,6,143,201101,199,4.7,9.7,"204-144",58.54,-153.13,132,"204-144",58.53837,-153.1322,"Race_Groundfish","Centralshelf"
11055344,"GOA",20,2011,7,6,143,201101,200,6.6,9.8,"200-146",58.63,-153.45,20,"200-146",58.63442,-153.44515,"Race_Groundfish","Centralshelf"
11055352,"GOA",32,2011,7,8,143,201101,209,9.6,9.6,"201-166",59.57,-153.39,32,"201-166",59.5678,-153.38803,"Race_Groundfish","Centralshelf"
11055359,"GOA",32,2011,7,9,143,201101,216,8.1,8.2,"216-171",59.82,-152.16,32,"216-171",59.81895,-152.16028,"Race_Groundfish","Centralshelf"
11055365,"GOA",33,2011,7,10,143,201101,222,5.4,11.7,"236-161",59.34,-150.54,33,"236-161",59.34245,-150.53638,"Race_Groundfish","Centralshelf"
11055373,"GOA",132,2011,7,13,143,201101,232,5.3,9.3,"220-145",58.58,-151.83,132,"220-145",58.58395,-151.8317,"Race_Groundfish","Centralshelf"
11055382,"GOA",31,2011,7,15,143,201101,241,5.5,10.9,"232-131",57.95,-150.84,31,"232-131",57.95017,-150.83517,"Race_Groundfish","Centralshelf"
11055384,"GOA",31,2011,7,15,143,201101,243,5.8,12,"234-130",57.89,-150.66,31,"234-130",57.8877,-150.66458,"Race_Groundfish","Centralshelf"
11055391,"GOA",130,2011,7,16,143,201101,250,5.3,11.2,"239-125",57.67,-150.26,130,"239-125",57.6741,-150.25712,"Race_Groundfish","Centralgully"
11055398,"GOA",31,2011,7,17,143,201101,258,8.1,10.1,"241-138",58.24,-150.11,31,"241-138",58.2391,-150.10548,"Race_Groundfish","Centralshelf"
11055399,"GOA",31,2011,7,18,143,201101,259,9.2,9.4,"239-140",58.37,-150.23,31,"239-140",58.36752,-150.2263,"Race_Groundfish","Centralshelf"
11055404,"GOA",31,2011,7,18,143,201101,264,9,9.7,"232-140",58.37,-150.84,31,"232-140",58.36828,-150.83508,"Race_Groundfish","Centralshelf"
11055406,"GOA",131,2011,7,19,143,201101,266,5.3,10.9,"238-145",58.59,-150.33,131,"238-145",58.59495,-150.3265,"Race_Groundfish","Centralshelf"
11055410,"GOA",131,2011,7,19,143,201101,270,5.5,11.9,"241-148",58.74,-150.13,131,"240-148",58.73875,-150.12833,"Race_Groundfish","Centralshelf"
11055412,"GOA",131,2011,7,20,143,201101,272,5.3,10.6,"242-146",58.65,-150.03,131,"242-147",58.65373,-150.02733,"Race_Groundfish","Centralshelf"
11055414,"GOA",131,2011,7,20,143,201101,274,5.4,12.1,"243-146",58.62,-149.91,131,"243-146",58.62378,-149.91248,"Race_Groundfish","Centralshelf"
11055419,"GOA",230,2011,7,21,143,201101,279,5.4,13,"244-152",58.92,-149.84,230,"244-152",58.91833,-149.836,"Race_Groundfish","Centralgully"
11055429,"GOA",230,2011,7,25,143,201101,290,5.9,14.3,"276-164",59.49,-147.21,230,"276-164",59.49432,-147.21023,"Race_Groundfish","Centralgully"
11055457,"GOA",40,2011,7,30,143,201101,318,6.1,15,"385-150",58.8,-138.22,40,"384-150",58.79638,-138.2249,"Race_Groundfish","Eastshelf"
11055463,"GOA",150,2011,7,31,143,201101,324,,,"405-125",57.66,-136.52,150,"405-125",57.65835,-136.51807,"Race_Groundfish","NA"
11055469,"GOA",150,2011,8,2,143,201101,330,6.8,11.9,"421-98",56.44,-135.25,150,"420-98",56.44082,-135.25423,"Race_Groundfish","NA"
11055473,"GOA",450,2011,8,3,143,201101,334,4.5,13.3,"424-75",55.44,-134.98,450,"424-75",55.44052,-134.98482,"Race_Groundfish","NA"
11055474,"GOA",251,2011,8,3,143,201101,335,5.7,12.5,"425-77",55.5,-134.91,251,"425-76",55.50405,-134.90925,"Race_Groundfish","NA"
11055478,"GOA",251,2011,8,4,143,201101,339,6.1,12,"428-76",55.49,-134.65,251,"428-76",55.49392,-134.65065,"Race_Groundfish","NA"
11055486,"GOA",50,2011,8,5,143,201101,347,7.8,13.6,"439-72",55.3,-133.7,50,"439-72",55.29823,-133.70325,"Race_Groundfish","NA"
11106238,"GOA",111,2011,5,22,148,201101,1,3.9,5.4,"41-27",53.41,-166.62,111,"41-27",53.3983,-166.6391,"Race_Groundfish","Westshelf"
11073739,"GOA",111,2011,5,22,148,201101,2,4.1,5.4,"36-23",53.25,-167.03,111,"36-23",53.245,-167.0294,"Race_Groundfish","Westshelf"
11075005,"GOA",10,2011,5,27,148,201101,22,4.3,5.2,"50-33",53.68,-165.89,10,"50-33",53.68095,-165.88663,"Race_Groundfish","Westshelf"
11073747,"GOA",11,2011,5,28,148,201101,32,4.5,6,"65-40",53.96,-164.6,11,"65-40",53.95623,-164.59815,"Race_Groundfish","Westshelf"
11073753,"GOA",11,2011,5,29,148,201101,38,4.5,5.6,"69-50",54.39,-164.31,11,"69-50",54.38995,-164.3053,"Race_Groundfish","Westshelf"
